configuration_id,arm,step,candidate_id,source_turn,additive_chars,cumulative_chars,scaled_gain,facts_available,domains_available
A3_l0.9_r0.5_k04,A3,4,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,6002,0.020052258367281323,5,2
A3_l0.9_r0.5_k04,A3,5,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,6770,0.019273987669478788,5,2
A3_l0.9_r0.5_k04,A3,6,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,7667,0.016500136994949295,5,2
A3_l0.9_r0.5_k04,A3,7,35725a87-15ce-4373-8456-214188818afb,3,593,8260,0.01546966464407339,8,3
A3_l0.9_r0.5_k04,A3,8,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,8618,0.01398227528117854,9,3
A3_l0.9_r0.5_k04,A3,9,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,9035,0.010929676387408032,10,3
A3_l0.9_r0.5_k04,A3,10,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,13460,0.005496661931080729,10,3
A3_l0.9_r0.5_k04,A3,11,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,16987,0.005335817743192912,10,3
A3_l0.9_r0.5_k04,A3,12,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,19987,0.00520116764490853,10,3
A3_l0.9_r0.5_k04,A3,13,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,25460,0.004740638032878032,11,4
A3_l0.9_r0.5_k04,A3,14,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,29630,0.004712837062115806,11,4
A3_l0.9_r0.5_k04,A3,15,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,31069,0.0035709171992284318,11,4
A3_l0.9_r0.5_k08,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.07296259823767352,0,0
A3_l0.9_r0.5_k08,A3,2,7307e832-370a-43ea-b25b-449f929de49e,115,597,1012,0.04320490353109209,1,1
A3_l0.9_r0.5_k08,A3,3,77a1d148-12da-4a70-874d-42e816497c9a,118,773,1785,0.0404645982407874,5,2
A3_l0.9_r0.5_k08,A3,4,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,5305,0.019837553533431716,9,3
A3_l0.9_r0.5_k08,A3,5,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,6073,0.019273987669478788,9,3
A3_l0.9_r0.5_k08,A3,6,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,10243,0.018650003356472298,9,3
A3_l0.9_r0.5_k08,A3,7,bf01658f-8774-4025-bdc2-be46a5ac3a9c,52,3875,14118,0.01699554134284373,9,3
A3_l0.9_r0.5_k08,A3,8,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,15015,0.016500136994949295,9,3
A3_l0.9_r0.5_k08,A3,9,e7f71945-a158-4c8c-9fe8-ec70a1657d39,36,3499,18514,0.01636196181961204,9,3
A3_l0.9_r0.5_k08,A3,10,35725a87-15ce-4373-8456-214188818afb,3,593,19107,0.01546966464407339,10,3
A3_l0.9_r0.5_k08,A3,11,0cd1ea33-3191-48e9-ad90-fde1d44b21b5,42,4208,23315,0.015229858715241414,10,3
A3_l0.9_r0.5_k08,A3,12,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,23673,0.01398227528117854,10,3
A3_l0.9_r0.5_k08,A3,13,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,24090,0.010929676387408032,10,3
A3_l0.9_r0.5_k08,A3,14,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,28307,0.006192977090972294,10,3
A3_l0.9_r0.5_k08,A3,15,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,31834,0.005335817743192912,10,3
A3_l0.9_r0.5_k16,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.07296259823767352,0,0
A3_l0.9_r0.5_k16,A3,2,7307e832-370a-43ea-b25b-449f929de49e,115,597,1012,0.04320490353109209,1,1
A3_l0.9_r0.5_k16,A3,3,77a1d148-12da-4a70-874d-42e816497c9a,118,773,1785,0.0404645982407874,5,2
A3_l0.9_r0.5_k16,A3,4,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,4785,0.021632844370063513,7,3
A3_l0.9_r0.5_k16,A3,5,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,8312,0.0204902538012265,7,3
A3_l0.9_r0.5_k16,A3,6,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,11832,0.019837553533431716,9,3
A3_l0.9_r0.5_k16,A3,7,217374b8-4b90-4b31-aa4c-d65066b26200,67,3070,14902,0.019736138594023775,9,3
A3_l0.9_r0.5_k16,A3,8,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,15670,0.019273987669478788,9,3
A3_l0.9_r0.5_k16,A3,9,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,19840,0.018650003356472298,9,3
A3_l0.9_r0.5_k16,A3,10,de647c60-87ff-4102-9996-697b5d38ac99,14,2854,22694,0.018462468543840933,10,3
A3_l0.9_r0.5_k16,A3,11,b2dac773-3bfb-49f9-a07b-a4e51132c073,19,3901,26595,0.0183191945397262,10,3
A3_l0.9_r0.5_k16,A3,12,34f5bb4c-c590-4d6c-8a11-7d4e2ed134a7,119,2778,29373,0.017841166463987628,10,3
A3_l0.9_r0.5_k16,A3,13,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,30270,0.016500136994949295,10,3
A3_l0.9_r0.5_k16,A3,14,35725a87-15ce-4373-8456-214188818afb,3,593,30863,0.01546966464407339,10,3
A3_l0.9_r0.5_k16,A3,15,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,31221,0.01398227528117854,10,3
A3_l0.9_r0.5_k16,A3,16,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,31638,0.010929676387408032,10,3
A3_l0.9_r1.0_k02,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.003824279269019326,0,0
A3_l0.9_r1.0_k02,A3,2,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,773,0.0007389862111160875,3,1
A3_l0.9_r1.0_k02,A3,3,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,1541,0.0006954901230831941,3,1
A3_l0.9_r1.0_k02,A3,4,35725a87-15ce-4373-8456-214188818afb,3,593,2134,0.0006352629870628627,4,1
A3_l0.9_r1.0_k02,A3,5,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,3031,0.000550923538845917,4,1
A3_l0.9_r1.0_k02,A3,6,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,3448,0.0005352285554369005,5,1
A3_l0.9_r1.0_k02,A3,7,f6ec50a8-0243-47e6-9d6b-d5fa2afe4fdf,33,2901,6349,0.0003575441920317604,5,1
A3_l0.9_r1.0_k02,A3,8,77a1d148-12da-4a70-874d-42e816497c9a,118,773,7122,0.00029111548506427086,9,2
A3_l0.9_r1.0_k02,A3,9,7307e832-370a-43ea-b25b-449f929de49e,115,597,7719,0.0002607212993168152,10,3
A3_l0.9_r1.0_k02,A3,10,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,8713,0.00011001566286298111,11,3
A3_l0.9_r1.0_k02,A3,11,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,12930,9.536690160169233e-05,11,3
A3_l0.9_r1.0_k02,A3,12,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,15930,9.495989481608073e-05,11,3
A3_l0.9_r1.0_k02,A3,13,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,17369,9.413462202113233e-05,11,3
A3_l0.9_r1.0_k02,A3,14,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,20896,8.984589867393119e-05,11,3
A3_l0.9_r1.0_k02,A3,15,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,25321,8.263088215542378e-05,11,3
A3_l0.9_r1.0_k02,A3,16,2b5fee6a-cf47-4d91-9364-db40fb9a6ef6,20,3103,28424,8.22914345895249e-05,11,3
A3_l0.9_r1.0_k02,A3,17,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,31944,7.868007841435346e-05,11,3
A3_l0.9_r1.0_k04,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.003824279269019326,0,0
A3_l0.9_r1.0_k04,A3,2,7307e832-370a-43ea-b25b-449f929de49e,115,597,1012,0.001768258987759026,1,1
A3_l0.9_r1.0_k04,A3,3,77a1d148-12da-4a70-874d-42e816497c9a,118,773,1785,0.0014554104397861336,5,2
A3_l0.9_r1.0_k04,A3,4,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,2143,0.0007389862111160875,8,3
A3_l0.9_r1.0_k04,A3,5,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,2911,0.0006954901230831941,8,3
A3_l0.9_r1.0_k04,A3,6,35725a87-15ce-4373-8456-214188818afb,3,593,3504,0.0006352629870628627,9,3
A3_l0.9_r1.0_k04,A3,7,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,4401,0.000550923538845917,9,3
A3_l0.9_r1.0_k04,A3,8,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,4818,0.0005352285554369005,10,3
A3_l0.9_r1.0_k04,A3,9,34f5bb4c-c590-4d6c-8a11-7d4e2ed134a7,119,2778,7596,0.0003384987931615419,10,3
A3_l0.9_r1.0_k04,A3,10,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,8590,0.00011001566286298111,11,3
A3_l0.9_r1.0_k04,A3,11,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,12807,9.536690160169233e-05,11,3
A3_l0.9_r1.0_k04,A3,12,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,15807,9.495989481608073e-05,11,3
A3_l0.9_r1.0_k04,A3,13,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,17246,9.413462202113233e-05,11,3
A3_l0.9_r1.0_k04,A3,14,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,20773,8.984589867393119e-05,11,3
A3_l0.9_r1.0_k04,A3,15,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,25198,8.263088215542378e-05,11,3
A3_l0.9_r1.0_k04,A3,16,2b5fee6a-cf47-4d91-9364-db40fb9a6ef6,20,3103,28301,8.22914345895249e-05,11,3
A3_l0.9_r1.0_k04,A3,17,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,31821,7.868007841435346e-05,11,3
A3_l0.9_r1.0_k08,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.003824279269019326,0,0
A3_l0.9_r1.0_k08,A3,2,7307e832-370a-43ea-b25b-449f929de49e,115,597,1012,0.001768258987759026,1,1
A3_l0.9_r1.0_k08,A3,3,77a1d148-12da-4a70-874d-42e816497c9a,118,773,1785,0.0014554104397861336,5,2
A3_l0.9_r1.0_k08,A3,4,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,2143,0.0007389862111160875,8,3
A3_l0.9_r1.0_k08,A3,5,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,2911,0.0006954901230831941,8,3
A3_l0.9_r1.0_k08,A3,6,35725a87-15ce-4373-8456-214188818afb,3,593,3504,0.0006352629870628627,9,3
A3_l0.9_r1.0_k08,A3,7,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,4401,0.000550923538845917,9,3
A3_l0.9_r1.0_k08,A3,8,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,4818,0.0005352285554369005,10,3
A3_l0.9_r1.0_k08,A3,9,34f5bb4c-c590-4d6c-8a11-7d4e2ed134a7,119,2778,7596,0.0003384987931615419,10,3
A3_l0.9_r1.0_k08,A3,10,b2dac773-3bfb-49f9-a07b-a4e51132c073,19,3901,11497,0.0002933042793816647,10,3
A3_l0.9_r1.0_k08,A3,11,e7f71945-a158-4c8c-9fe8-ec70a1657d39,36,3499,14996,0.0002766071510812357,10,3
A3_l0.9_r1.0_k08,A3,12,bf01658f-8774-4025-bdc2-be46a5ac3a9c,52,3875,18871,0.00027302294623467226,10,3
A3_l0.9_r1.0_k08,A3,13,0cd1ea33-3191-48e9-ad90-fde1d44b21b5,42,4208,23079,0.0002347783298858445,10,3
A3_l0.9_r1.0_k08,A3,14,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,24073,0.00011001566286298111,11,3
A3_l0.9_r1.0_k08,A3,15,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,28290,9.536690160169233e-05,11,3
A3_l0.9_r1.0_k08,A3,16,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,31290,9.495989481608073e-05,11,3
A3_l0.9_r1.0_k16,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.003824279269019326,0,0
A3_l0.9_r1.0_k16,A3,2,7307e832-370a-43ea-b25b-449f929de49e,115,597,1012,0.001768258987759026,1,1
A3_l0.9_r1.0_k16,A3,3,77a1d148-12da-4a70-874d-42e816497c9a,118,773,1785,0.0014554104397861336,5,2
A3_l0.9_r1.0_k16,A3,4,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,2143,0.0007389862111160875,8,3
A3_l0.9_r1.0_k16,A3,5,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,2911,0.0006954901230831941,8,3
A3_l0.9_r1.0_k16,A3,6,35725a87-15ce-4373-8456-214188818afb,3,593,3504,0.0006352629870628627,9,3
A3_l0.9_r1.0_k16,A3,7,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,4401,0.000550923538845917,9,3
A3_l0.9_r1.0_k16,A3,8,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,4818,0.0005352285554369005,10,3
A3_l0.9_r1.0_k16,A3,9,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,7818,0.0003949598948160807,10,3
A3_l0.9_r1.0_k16,A3,10,f6ec50a8-0243-47e6-9d6b-d5fa2afe4fdf,33,2901,10719,0.0003575441920317604,10,3
A3_l0.9_r1.0_k16,A3,11,217374b8-4b90-4b31-aa4c-d65066b26200,67,3070,13789,0.0003561992482176044,10,3
A3_l0.9_r1.0_k16,A3,12,de647c60-87ff-4102-9996-697b5d38ac99,14,2854,16643,0.0003455912865327636,10,3
A3_l0.9_r1.0_k16,A3,13,34f5bb4c-c590-4d6c-8a11-7d4e2ed134a7,119,2778,19421,0.0003384987931615419,10,3
A3_l0.9_r1.0_k16,A3,14,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,22941,0.00033436189659617163,10,3
A3_l0.9_r1.0_k16,A3,15,55c2db90-d130-43ee-9576-fc29ea1648cf,25,3492,26433,0.0002935877370670489,10,3
A3_l0.9_r1.0_k16,A3,16,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,30603,0.00028880910907717915,10,3
A3_l0.9_r1.0_k16,A3,17,4c611a05-6ad0-434a-a188-1cdb941acf58,116,994,31597,0.00011001566286298111,11,3
A3_l1.0_r0.0_k02,A3,1,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,819,1.534136414527893,0,0
A3_l1.0_r0.0_k02,A3,2,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,4989,1.3043339848518372,0,0
A3_l1.0_r0.0_k02,A3,3,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,5886,0.4941784143447876,0,0
A3_l1.0_r0.0_k02,A3,4,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,6250,0.49203765392303467,0,0
A3_l1.0_r0.0_k02,A3,5,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,10467,0.40216222405433655,0,0
A3_l1.0_r0.0_k02,A3,6,35725a87-15ce-4373-8456-214188818afb,3,593,11060,0.3767109513282776,3,1
A3_l1.0_r0.0_k02,A3,7,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,15485,0.36564165353775024,3,1
A3_l1.0_r0.0_k02,A3,8,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,20958,0.3507111072540283,4,2
A3_l1.0_r0.0_k02,A3,9,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,24485,0.3168864846229553,4,2
A3_l1.0_r0.0_k02,A3,10,70351c1e-c8bb-4a20-8925-559b39e0e936,110,4472,28957,0.30035704374313354,7,3
A3_l1.0_r0.0_k02,A3,11,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,31957,0.2848796844482422,7,3
A3_l1.0_r0.0_k04,A3,1,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,819,1.534136414527893,0,0
A3_l1.0_r0.0_k04,A3,2,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,5036,1.4021622240543365,0,0
A3_l1.0_r0.0_k04,A3,3,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,9461,1.3656416535377502,0,0
A3_l1.0_r0.0_k04,A3,4,ceb66039-f037-40ff-82e9-95a7b11f951b,98,5429,14890,1.2394730299711227,0,0
A3_l1.0_r0.0_k04,A3,5,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,15787,0.4941784143447876,0,0
A3_l1.0_r0.0_k04,A3,6,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,16151,0.49203765392303467,0,0
A3_l1.0_r0.0_k04,A3,7,35725a87-15ce-4373-8456-214188818afb,3,593,16744,0.3767109513282776,3,1
A3_l1.0_r0.0_k04,A3,8,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,22217,0.3507111072540283,4,2
A3_l1.0_r0.0_k04,A3,9,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,25744,0.3168864846229553,4,2
A3_l1.0_r0.0_k04,A3,10,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,29914,0.30433398485183716,4,2
A3_l1.0_r0.0_k04,A3,11,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,30272,0.2645570635795593,5,2
A3_l1.0_r0.0_k04,A3,12,77a1d148-12da-4a70-874d-42e816497c9a,118,773,31045,0.2250322699546814,9,3
A3_l1.0_r0.0_k04,A3,13,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,31462,0.2231903076171875,10,3
A3_l1.0_r0.0_k08,A3,1,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,819,1.534136414527893,0,0
A3_l1.0_r0.0_k08,A3,2,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,5036,1.4021622240543365,0,0
A3_l1.0_r0.0_k08,A3,3,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,9461,1.3656416535377502,0,0
A3_l1.0_r0.0_k08,A3,4,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,14934,1.3507111072540283,1,1
A3_l1.0_r0.0_k08,A3,5,70351c1e-c8bb-4a20-8925-559b39e0e936,110,4472,19406,1.3003570437431335,4,2
A3_l1.0_r0.0_k08,A3,6,bf01658f-8774-4025-bdc2-be46a5ac3a9c,52,3875,23281,1.1579639166593552,4,2
A3_l1.0_r0.0_k08,A3,7,31de80d9-8487-4f79-8cb9-23dc4b3574cc,106,4422,27703,1.0930320620536804,4,2
A3_l1.0_r0.0_k08,A3,8,e7f71945-a158-4c8c-9fe8-ec70a1657d39,36,3499,31202,1.0678484216332436,4,2
A3_l1.0_r0.0_k08,A3,9,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,31566,0.49203765392303467,4,2
A3_l1.0_r0.0_k08,A3,10,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,31924,0.2645570635795593,7,3
A3_l1.0_r0.0_k16,A3,1,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,819,1.534136414527893,0,0
A3_l1.0_r0.0_k16,A3,2,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,5036,1.4021622240543365,0,0
A3_l1.0_r0.0_k16,A3,3,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,9206,1.3043339848518372,0,0
A3_l1.0_r0.0_k16,A3,4,70351c1e-c8bb-4a20-8925-559b39e0e936,110,4472,13678,1.3003570437431335,3,1
A3_l1.0_r0.0_k16,A3,5,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,16678,1.2848796844482422,5,2
A3_l1.0_r0.0_k16,A3,6,b2dac773-3bfb-49f9-a07b-a4e51132c073,19,3901,20579,1.2441799938678741,6,2
A3_l1.0_r0.0_k16,A3,7,ceb66039-f037-40ff-82e9-95a7b11f951b,98,5429,26008,1.2394730299711227,6,2
A3_l1.0_r0.0_k16,A3,8,e3775be9-d8db-4286-8e1e-bd4ee9f57ff8,79,4998,31006,1.2280404716730118,7,3
A3_l1.0_r0.0_k16,A3,9,7307e832-370a-43ea-b25b-449f929de49e,115,597,31603,1.1556506156921387,8,4
A3_l1.0_r0.0_k16,A3,10,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,31967,0.49203765392303467,8,4
A3_l1.0_r0.5_k02,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.07820402242128313,0,0
A3_l1.0_r0.5_k02,A3,2,217374b8-4b90-4b31-aa4c-d65066b26200,67,3070,3485,0.02154094578323486,0,0
A3_l1.0_r0.5_k02,A3,3,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,4253,0.019273987669478788,0,0
A3_l1.0_r0.5_k02,A3,4,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,5150,0.016500136994949295,0,0
A3_l1.0_r0.5_k02,A3,5,35725a87-15ce-4373-8456-214188818afb,3,593,5743,0.01546966464407339,3,1
A3_l1.0_r0.5_k02,A3,6,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,6101,0.01398227528117854,4,1
A3_l1.0_r0.5_k02,A3,7,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,6518,0.010929676387408032,5,1
A3_l1.0_r0.5_k02,A3,8,77a1d148-12da-4a70-874d-42e816497c9a,118,773,7291,0.008093848183835116,9,2
A3_l1.0_r0.5_k02,A3,9,7307e832-370a-43ea-b25b-449f929de49e,115,597,7888,0.006370355622939481,10,3
A3_l1.0_r0.5_k02,A3,10,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,12105,0.006192977090972294,10,3
A3_l1.0_r0.5_k02,A3,11,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,16530,0.005496661931080729,10,3
A3_l1.0_r0.5_k02,A3,12,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,20057,0.005335817743192912,10,3
A3_l1.0_r0.5_k02,A3,13,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,23057,0.00520116764490853,10,3
A3_l1.0_r0.5_k02,A3,14,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,28530,0.004740638032878032,11,4
A3_l1.0_r0.5_k02,A3,15,2b5fee6a-cf47-4d91-9364-db40fb9a6ef6,20,3103,31633,0.004584009629320905,11,4
A3_l1.0_r0.5_k04,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.07820402242128313,0,0
A3_l1.0_r0.5_k04,A3,2,7307e832-370a-43ea-b25b-449f929de49e,115,597,1012,0.04729763107644239,1,1
A3_l1.0_r0.5_k04,A3,3,77a1d148-12da-4a70-874d-42e816497c9a,118,773,1785,0.04406134824711544,5,2
A3_l1.0_r0.5_k04,A3,4,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,6002,0.02159217850909344,5,2
A3_l1.0_r0.5_k04,A3,5,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,6770,0.019273987669478788,5,2
A3_l1.0_r0.5_k04,A3,6,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,7667,0.016500136994949295,5,2
A3_l1.0_r0.5_k04,A3,7,35725a87-15ce-4373-8456-214188818afb,3,593,8260,0.01546966464407339,8,3
A3_l1.0_r0.5_k04,A3,8,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,8618,0.01398227528117854,9,3
A3_l1.0_r0.5_k04,A3,9,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,9035,0.010929676387408032,10,3
A3_l1.0_r0.5_k04,A3,10,c134f401-afa1-43d1-9e80-6d5212904c99,54,4425,13460,0.005496661931080729,10,3
A3_l1.0_r0.5_k04,A3,11,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,16987,0.005335817743192912,10,3
A3_l1.0_r0.5_k04,A3,12,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,19987,0.00520116764490853,10,3
A3_l1.0_r0.5_k04,A3,13,48b41502-2e76-4bfd-9d96-be8af9312a55,84,5473,25460,0.004740638032878032,11,4
A3_l1.0_r0.5_k04,A3,14,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,29630,0.004712837062115806,11,4
A3_l1.0_r0.5_k04,A3,15,98015b9a-0576-4fc6-8584-df00a7a888af,4,1439,31069,0.0035709171992284318,11,4
A3_l1.0_r0.5_k08,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.07820402242128313,0,0
A3_l1.0_r0.5_k08,A3,2,7307e832-370a-43ea-b25b-449f929de49e,115,597,1012,0.04729763107644239,1,1
A3_l1.0_r0.5_k08,A3,3,77a1d148-12da-4a70-874d-42e816497c9a,118,773,1785,0.04406134824711544,5,2
A3_l1.0_r0.5_k08,A3,4,803dc8e7-e49c-4953-9aa9-c87b7c0bd8dd,8,3520,5305,0.021523053189589823,9,3
A3_l1.0_r0.5_k08,A3,5,1ec94493-58ad-4f1a-96e5-caac118e854f,78,4170,9475,0.020198577389178577,9,3
A3_l1.0_r0.5_k08,A3,6,8be0f5af-b452-4acd-b3b6-2afef003e03d,114,768,10243,0.019273987669478788,9,3
A3_l1.0_r0.5_k08,A3,7,bf01658f-8774-4025-bdc2-be46a5ac3a9c,52,3875,14118,0.018601980000648728,9,3
A3_l1.0_r0.5_k08,A3,8,e7f71945-a158-4c8c-9fe8-ec70a1657d39,36,3499,17617,0.01805251185346974,9,3
A3_l1.0_r0.5_k08,A3,9,0cd1ea33-3191-48e9-ad90-fde1d44b21b5,42,4208,21825,0.01677142475518693,9,3
A3_l1.0_r0.5_k08,A3,10,e4286c8d-3430-43d1-9a53-15c87df89493,1,897,22722,0.016500136994949295,9,3
A3_l1.0_r0.5_k08,A3,11,35725a87-15ce-4373-8456-214188818afb,3,593,23315,0.01546966464407339,10,3
A3_l1.0_r0.5_k08,A3,12,dd904725-094b-4f94-a8fc-ca18668ad246,113,358,23673,0.01398227528117854,10,3
A3_l1.0_r0.5_k08,A3,13,5c4446e4-fc4b-40f8-8b27-04cb33c7be57,112,417,24090,0.010929676387408032,10,3
A3_l1.0_r0.5_k08,A3,14,62e64b84-bf8a-40ca-86b6-40981fa44b83,43,4217,28307,0.006192977090972294,10,3
A3_l1.0_r0.5_k08,A3,15,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,31834,0.005335817743192912,10,3
A3_l1.0_r0.5_k16,A3,1,4d41447d-9776-4ff5-baf3-c38c6974b982,2,364,415,0.07820402242128313,0,0
A3_l1.0_r0.5_k16,A3,2,7307e832-370a-43ea-b25b-449f929de49e,115,597,1012,0.04729763107644239,1,1
A3_l1.0_r0.5_k16,A3,3,77a1d148-12da-4a70-874d-42e816497c9a,118,773,1785,0.04406134824711544,5,2
A3_l1.0_r0.5_k16,A3,4,598a93b5-f9ba-49b9-abf1-9df4704204fd,27,3000,4785,0.023458586228414065,7,3
A3_l1.0_r0.5_k16,A3,5,cdf91933-b446-4536-a8e2-abc867cd0704,45,3527,8312,0.0221740800298969,7,3
A3_l1.0_r0.5_k16,A3,6,217374b8-4b90-4b31-aa4c-d65066b26200,67,3070,11382,0.02154094578323486,7,3
